N_Day,Day,Session,File name,Date/Time Start,Duration of Video,Activity,Event/behavior,Focus,Visitors?,Music?,Start,End,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:06:27,0:06:28,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:07:50,0:07:52,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:08:10,0:08:11,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:09:02,0:09:05,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:09:17,0:09:18,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:09:10,0:09:27,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:09:16,0:09:19,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:09:25,0:09:29,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:09:29,0:09:32,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:09:32,0:09:43,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:09:43,0:09:44,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,YES,0:10:00,0:11:25,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:09:44,0:10:07,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:10:07,0:10:08,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:10:08,0:10:10,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:10:10,0:10:15,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:10:15,0:10:17,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:10:17,0:10:32,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:10:33,0:11:05,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:11:05,0:11:06,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:11:11,0:11:25,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:12:03,0:12:04,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:12:00,0:12:39,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:12:08,0:12:20,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:12:20,0:12:23,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:12:43,0:12:46,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:12:49,0:12:56,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:13:13,0:13:22,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:13:16,0:13:50,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:13:22,0:13:53,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:14:10,0:14:25,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:14:15,0:14:28,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:14:34,0:14:52,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:14:33,0:15:07,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:14:55,0:15:12,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:15:27,0:15:52,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:16:10,0:16:16,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,YES,0:16:16,0:21:53,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:16:17,0:16:47,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:16:47,0:17:15,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:17:15,0:17:24,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:17:24,0:17:25,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:17:25,0:17:28,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:17:28,0:17:30,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:17:30,0:17:58,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:18:10,0:18:13,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:18:13,0:18:25,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:18:25,0:18:26,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:18:26,0:19:23,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:19:23,0:19:26,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:19:26,0:19:29,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:19:39,0:19:40,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:19:40,0:20:01,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:20:01,0:20:25,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:20:25,0:20:52,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:20:52,0:21:13,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:21:13,0:21:30,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:21:32,0:21:37,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:21:37,0:21:53,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:21:56,0:21:57,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:21:53,0:22:34,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:21:57,0:22:06,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:22:10,0:22:15,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:22:15,0:22:16,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:22:16,0:22:30,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:22:41,0:22:52,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:22:50,0:23:05,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:22:58,0:23:01,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:23:12,0:23:40,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:23:40,0:23:41,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:23:41,0:23:45,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:23:53,0:23:55,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:24:09,0:24:14,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:24:09,0:24:17,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:24:17,0:24:25,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:24:32,0:24:25,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:24:26,0:24:40,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:24:30,0:24:36,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:24:51,0:25:04,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:25:04,0:25:26,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:24:10,0:25:36,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:25:50,0:26:49,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:25:58,0:26:31,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:26:31,0:26:50,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:26:53,0:27:05,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:27:13,0:27:16,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:27:23,0:27:27,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:27:27,0:27:42,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:27:39,0:27:50,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:27:54,0:28:20,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:27:53,0:28:10,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:28:29,0:28:59,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:28:38,0:28:44,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:28:44,0:28:56,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:29:02,0:29:04,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:29:04,0:29:23,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:29:44,0:29:58,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:30:29,0:30:35,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:30:42,0:30:43,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:30:50,0:31:11,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:31:25,0:31:28,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:32:16,0:32:18,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:32:28,0:32:43,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:32:50,0:32:52,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:32:53,0:33:04,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:33:22,0:33:44,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,YES,0:33:40,0:34:40,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:33:50,0:34:25,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:34:25,0:34:26,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:34:26,0:34:30,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:34:55,0:35:53,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:34:56,0:35:38,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:36:00,0:36:40,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:36:48,0:37:19,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:36:50,0:37:32,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:38:10,0:38:56,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:38:35,0:39:45,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:39:25,0:39:28,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:39:39,0:39:50,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:40:10,0:40:43,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:40:35,0:41:54,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:42:06,0:42:20,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,YES,0:42:50,0:43:14,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,YES,0:43:01,0:44:12,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:43:14,0:43:24,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,YES,0:43:29,0:43:35,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,VA_B,,,,,0:44:40,0:45:25,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_V,,,,,0:44:44,0:45:30,,,,,,,,,,,,,,,,
2,4/10/19,2,D2_S2_output_F.mov,,0:48:45,BA_E,,,,,0:45:50,0:46:10,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:00:01,0:02:25,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:02:28,0:02:46,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,U,MUSIC,,YES,YES,0:02:49,0:03:01,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,P,BEHAVIOR,,YES,NO,0:03:23,0:03:29,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,U,MUSIC,,YES,YES,0:03:33,0:03:45,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,YES,0:03:34,0:03:49,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,FP,BEHAVIOR,,YES,NO,0:03:51,0:03:52,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:03:54,0:04:39,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,N,EVENT,,YES,NO,0:04:39,0:04:40,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,U,MUSIC,,YES,YES,0:04:40,0:04:58,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,YES,0:04:41,0:04:45,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:05:04,0:06:28,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,P,BEHAVIOR,,YES,NO,0:06:28,0:06:36,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,NO,0:06:36,0:06:37,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,U,MUSIC,,YES,YES,0:06:37,0:06:51,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,YES,0:06:38,0:08:50,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,B,EVENT,,YES,NO,0:09:48,0:09:49,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,U,MUSIC,,YES,YES,0:09:49,0:10:03,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,N,EVENT,,YES,NO,0:10:52,0:10:53,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,U,MUSIC,,YES,YES,0:10:55,0:11:18,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,M,EVENT,,YES,YES,0:11:00,0:11:03,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,FP,BEHAVIOR,,YES,YES,0:11:06,0:11:08,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,YES,0:11:09,0:12:01,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,P,BEHAVIOR,,YES,NO,0:12:02,0:12:05,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:12:06,0:12:43,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:12:45,0:12:59,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,M,EVENT,,YES,NO,0:12:59,0:13:00,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:13:01,0:13:31,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,M,EVENT,,YES,NO,0:13:31,0:13:37,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,NB,BEHAVIOR,,YES,NO,0:13:40,0:13:43,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,M,EVENT,,YES,NO,0:13:44,0:13:48,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,U,MUSIC,,YES,YES,0:13:51,0:14:23,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,H,EVENT,,YES,YES,0:13:51,0:13:58,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,B,EVENT,,YES,YES,0:14:07,0:14:08,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,N,EVENT,,YES,YES,0:14:11,0:14:12,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,NO,0:15:43,0:15:44,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,M,EVENT,,YES,NO,0:16:44,0:16:50,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:16:52,0:16:54,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:16:54,0:17:14,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,FP,BEHAVIOR,,YES,NO,0:16:55,0:16:57,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,NO,0:17:15,0:17:16,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:17:16,0:19:39,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,B,EVENT,,YES,YES,0:19:00,0:19:01,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,U,MUSIC,,YES,YES,0:19:00,0:19:20,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,YES,0:19:05,0:19:05,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,YES,0:19:18,0:19:19,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,NO,0:19:28,0:19:29,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,M,EVENT,,YES,NO,0:19:39,0:19:44,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:19:46,0:19:57,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,NO,0:20:03,0:20:04,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,NO,0:20:20,0:20:20,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,NO,0:20:38,0:20:38,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,NO,0:20:50,0:20:51,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,M,EVENT,,YES,NO,0:21:06,0:21:11,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,M,EVENT,,YES,NO,0:21:12,0:21:15,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:21:17,0:21:26,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,FP,BEHAVIOR,,YES,NO,0:21:27,0:21:28,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,P,BEHAVIOR,,YES,NO,0:21:30,0:21:35,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:21:36,0:21:50,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:21:52,0:22:50,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:22:52,0:24:01,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,P,BEHAVIOR,,YES,NO,0:24:01,0:24:04,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:24:05,0:24:07,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,P,BEHAVIOR,,YES,NO,0:24:07,0:24:11,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:24:11,0:24:14,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,V,EVENT,,YES,NO,0:24:17,0:24:17,,,,,,,,,,,,,,,,
2,4/10/19,3,D2_S3_output.mov,11:53:00,1:10:40,L,BEHAVIOR,,YES,NO,0:24:17,0:25:01,,,,,,,,,,,,,,,,
